0.8840920329093933,0.6279553174972534,0.6538552641868591,0.5636895298957825,0.633211076259613,0.5830404758453369,0.6204766631126404,0.7298832535743713
0.607463002204895,0.5732522010803223,0.5871038436889648,0.507179856300354,0.5785524845123291,0.5127917528152466,0.5316241979598999,0.6340997219085693
0.8007727265357971,0.5981199741363525,0.6239688396453857,0.5432942509651184,0.5897883176803589,0.567268431186676,0.605047345161438,0.7034345269203186
0.4370241165161133,0.5507274270057678,0.5640274286270142,0.49007806181907654,0.559599757194519,0.466300904750824,0.5002974271774292,0.5857762098312378
0.7212059497833252,0.5766763687133789,0.5957212448120117,0.5302098989486694,0.5591788291931152,0.5537663698196411,0.5823320746421814,0.6639935374259949
0.34465333819389343,0.537197470664978,0.5517494678497314,0.4680536389350891,0.5425318479537964,0.4377513527870178,0.4818577170372009,0.5671365857124329
0.6714305281639099,0.5615242719650269,0.5783929228782654,0.5163156390190125,0.5416651368141174,0.5376026034355164,0.562407374382019,0.6431901454925537
0.2936598062515259,0.531795084476471,0.5447262525558472,0.4651877284049988,0.5311135649681091,0.4359360933303833,0.47328194975852966,0.5567785501480103
0.641557514667511,0.5533261299133301,0.5654023289680481,0.5109801292419434,0.5337030291557312,0.5280120968818665,0.5535942316055298,0.6349338293075562
0.26582443714141846,0.5295302867889404,0.5429840087890625,0.46723565459251404,0.5291781425476074,0.43117862939834595,0.4685631990432739,0.5512584447860718
0.6232813596725464,0.5498183965682983,0.5611956715583801,0.5075749158859253,0.5266340970993042,0.5248256921768188,0.548812747001648,0.6313442587852478
0.2496607005596161,0.5273654460906982,0.5411111116409302,0.46535709500312805,0.5261722803115845,0.4279116690158844,0.46470335125923157,0.5514990091323853
0.6093801856040955,0.5477892160415649,0.5571272969245911,0.505508542060852,0.5246713161468506,0.5248779058456421,0.5455688238143921,0.6263346672058105
0.23713727295398712,0.5243645906448364,0.5416436195373535,0.4652971029281616,0.5240119099617004,0.4304218888282776,0.4622386395931244,0.5528525114059448
0.5980406999588013,0.5445190668106079,0.5529578924179077,0.5014597177505493,0.5214217901229858,0.522254467010498,0.5438570976257324,0.6221490502357483
0.22925180196762085,0.5239155292510986,0.5413122177124023,0.4632851481437683,0.5241077542304993,0.43133345246315,0.46127623319625854,0.5516113042831421
0.5866081714630127,0.5408992171287537,0.5497369766235352,0.49713730812072754,0.5179802179336548,0.5215656757354736,0.5396680235862732,0.6170233488082886
0.22130560874938965,0.5251202583312988,0.5411367416381836,0.46396028995513916,0.5252600908279419,0.43664735555648804,0.4631541669368744,0.5552537441253662
0.5798553228378296,0.5391697287559509,0.545653223991394,0.49664896726608276,0.5140217542648315,0.5170536637306213,0.5377827882766724,0.6159477233886719
