0.7939540147781372,0.7993090152740479,0.8948021531105042,0.8006374835968018,0.8307323455810547,0.8189955353736877
0.6886032819747925,0.6476325988769531,0.577130138874054,0.6451486349105835,0.6751617789268494,0.6641660928726196
0.8415964841842651,0.77345210313797,0.7737082242965698,0.7814878225326538,0.7817225456237793,0.7845581769943237
0.4799962639808655,0.5962541103363037,0.5175617933273315,0.5906264781951904,0.5927749276161194,0.595862627029419
0.7047455310821533,0.7995073795318604,0.7711321115493774,0.792076051235199,0.7792816162109375,0.7823222875595093
0.4397806227207184,0.46320053935050964,0.4486503005027771,0.5205075740814209,0.5016677975654602,0.5240324139595032
0.7058238983154297,0.7027867436408997,0.7501914501190186,0.7524807453155518,0.7455374002456665,0.7785633206367493
0.4468074440956116,0.46070656180381775,0.4394785761833191,0.5112390518188477,0.4884530305862427,0.37238872051239014
0.7093030214309692,0.7060748934745789,0.7463363409042358,0.7486121654510498,0.7359769344329834,0.6679762601852417
0.4477608799934387,0.4529823660850525,0.4310469925403595,0.39309611916542053,0.46324920654296875,0.389879047870636
0.7199839353561401,0.6978874802589417,0.741447925567627,0.6605572700500488,0.7329651713371277,0.6810732483863831
0.4327665865421295,0.43520647287368774,0.4281560480594635,0.39816856384277344,0.3497345745563507,0.40420010685920715
0.7264633774757385,0.7093206644058228,0.6797332167625427,0.6797077655792236,0.720219075679779,0.6866931915283203
0.4406045973300934,0.35737359523773193,0.3999640643596649,0.39334985613822937,0.34670907258987427,0.39358341693878174
0.652087926864624,0.7113695740699768,0.7056180238723755,0.6976439952850342,0.7193424701690674,0.6971635222434998
0.3190087676048279,0.3908311426639557,0.42167019844055176,0.4202745854854584,0.38650479912757874,0.4287407696247101
0.6670556664466858,0.6989651918411255,0.7028610706329346,0.6960194110870361,0.6469717621803284,0.7098678350448608
0.3725532293319702,0.40840277075767517,0.4326861500740051,0.43550825119018555,0.40265974402427673,0.3328242003917694
0.6764942407608032,0.7047547101974487,0.7114473581314087,0.7050039768218994,0.669241189956665,0.623198390007019
0.4105227291584015,0.42290616035461426,0.4519081115722656,0.34560149908065796,0.41620373725891113,0.36952900886535645
0.6831878423690796,0.7019529342651367,0.6523149013519287,0.7017691135406494,0.6629123687744141,0.6404499411582947
0.420276403427124,0.4467640519142151,0.3669077754020691,0.3788805902004242,0.40776506066322327,0.39181989431381226
0.6890789270401001,0.6591124534606934,0.6597232818603516,0.6855937242507935,0.6571015119552612,0.645901083946228
0.43352434039115906,0.36730319261550903,0.3636356592178345,0.37241384387016296,0.3904505670070648,0.3873676359653473
0.6215349435806274,0.6747419834136963,0.6857396364212036,0.7017830014228821,0.6686844229698181,0.660024881362915
0.31998947262763977,0.40099263191223145,0.39281702041625977,0.4218623638153076,0.404679536819458,0.41301214694976807
0.6532688736915588,0.6734405755996704,0.6895192861557007,0.6444346904754639,0.6716389060020447,0.6709089279174805
0.37895113229751587,0.4134258031845093,0.42344874143600464,0.3319816589355469,0.41766273975372314,0.43226924538612366
0.66436767578125,0.6719204187393188,0.6293158531188965,0.6646159887313843,0.6629597544670105,0.6759665012359619
0.4076623022556305,0.4319037199020386,0.4290373921394348,0.3739812970161438,0.43034669756889343,0.33946493268013
0.6760796308517456,0.6917976140975952,0.6542953848838806,0.67027747631073,0.6683562994003296,0.5937689542770386
0.3996948301792145,0.3822591006755829,0.4138436019420624,0.37665802240371704,0.4062153100967407,0.3611011505126953
0.6740016937255859,0.6401270627975464,0.6621628999710083,0.662483811378479,0.6570915579795837,0.6173077821731567
0.4367459714412689,0.39796316623687744,0.33496254682540894,0.38617703318595886,0.4122363328933716,0.377285361289978
0.6100084781646729,0.6587762832641602,0.683144211769104,0.6834679245948792,0.6683367490768433,0.6421664953231812
0.32939666509628296,0.4224546253681183,0.3799610137939453,0.42991021275520325,0.4236378073692322,0.408588171005249
0.6369098424911499,0.6573705673217773,0.6813949346542358,0.625353217124939,0.6686166524887085,0.6482639312744141
0.3868422210216522,0.42531198263168335,0.4136431813240051,0.3391301929950714,0.4312759339809418,0.4218713343143463
0.6501132249832153,0.6549834609031677,0.6165145635604858,0.6419744491577148,0.6659301519393921,0.6411194801330566
0.3960527777671814,0.4242662787437439,0.4087858498096466,0.3661215305328369,0.3626498579978943,0.4337441921234131
0.6538779735565186,0.6532074809074402,0.6330302953720093,0.6531870365142822,0.6082367300987244,0.658698320388794
0.42294687032699585,0.4382252097129822,0.4187365770339966,0.3906797468662262,0.39242228865623474,0.34335780143737793
