-0.018269596621394157,0.10617895424365997,-0.022505445405840874,-0.006942857056856155,0.06498478353023529
-0.11902255564928055,-0.1268191635608673,-0.1128985732793808,-0.11146630346775055,0.006265297532081604
-0.02077600359916687,0.05850633233785629,-0.026099033653736115,-0.013746164739131927,0.05806251987814903
-0.1338251531124115,-0.16895954310894012,-0.12168000638484955,-0.12557652592658997,-0.0062264688313007355
-0.024955814704298973,0.028452131897211075,-0.031009122729301453,-0.02125588059425354,0.056055448949337006
-0.14131082594394684,-0.19417349994182587,-0.12461163848638535,-0.13220375776290894,-0.00882064737379551
-0.030358098447322845,0.008078796789050102,-0.039241448044776917,-0.02916603535413742,0.05264895409345627
-0.14518311619758606,-0.21003226935863495,-0.12789160013198853,-0.1351546049118042,-0.0131137166172266
-0.036194127053022385,-0.005858039483428001,-0.0444861501455307,-0.03545568883419037,0.047959599643945694
-0.1459907591342926,-0.22010760009288788,-0.12760668992996216,-0.13732130825519562,-0.011912355199456215
-0.03790334612131119,-0.015849240124225616,-0.04816008731722832,-0.039419446140527725,0.04765777289867401
-0.14777834713459015,-0.2265503853559494,-0.12753120064735413,-0.13675791025161743,-0.012259211391210556
-0.042749252170324326,-0.02458234503865242,-0.053968023508787155,-0.04256683588027954,0.044802475720644
-0.14697091281414032,-0.2314624786376953,-0.12698471546173096,-0.13806426525115967,-0.013472482562065125
-0.04443211853504181,-0.03048042207956314,-0.055005185306072235,-0.04529014602303505,0.043085433542728424
-0.14935678243637085,-0.23633632063865662,-0.12772010266780853,-0.13947740197181702,-0.01687537506222725
-0.046157270669937134,-0.03526495024561882,-0.05690118297934532,-0.046098269522190094,0.04091921076178551
-0.15021972358226776,-0.23924188315868378,-0.12888336181640625,-0.14032119512557983,-0.017175182700157166
-0.04809900373220444,-0.040020495653152466,-0.058103494346141815,-0.04697159677743912,0.03980914503335953
-0.1513507068157196,-0.24240900576114655,-0.12987454235553741,-0.14071397483348846,-0.01729382574558258
-0.04892324283719063,-0.04375749081373215,-0.05957181379199028,-0.04916074126958847,0.03825303912162781
-0.1517954021692276,-0.24368514120578766,-0.1300237476825714,-0.1408044397830963,-0.01836424693465233
-0.05121071636676788,-0.04696111008524895,-0.06201561912894249,-0.04956090450286865,0.03665412589907646
-0.15213948488235474,-0.24531446397304535,-0.13141468167304993,-0.14174214005470276,-0.019621171057224274
-0.05183760076761246,-0.04997578263282776,-0.06083814054727554,-0.05232995003461838,0.03566274419426918
-0.15265174210071564,-0.2471674382686615,-0.1322905719280243,-0.14267578721046448,-0.019753897562623024
-0.05278820917010307,-0.05142732709646225,-0.0611470565199852,-0.05197445675730705,0.035591207444667816
-0.15323856472969055,-0.24927467107772827,-0.13316507637500763,-0.14237335324287415,-0.019659677520394325
-0.053550682961940765,-0.0532577708363533,-0.06289982795715332,-0.053206801414489746,0.03554496914148331
-0.15312349796295166,-0.2502064108848572,-0.13269871473312378,-0.1416013240814209,-0.018690133467316628
-0.05432533472776413,-0.05535763502120972,-0.06253454834222794,-0.053877368569374084,0.03553697466850281
-0.15262992680072784,-0.2506265640258789,-0.13249748945236206,-0.14140848815441132,-0.018290795385837555
-0.055362116545438766,-0.05731173977255821,-0.06333206593990326,-0.05605052784085274,0.03407343104481697
-0.1540413647890091,-0.2519775927066803,-0.13287746906280518,-0.1417931616306305,-0.020217470824718475
-0.05595151335000992,-0.058145977556705475,-0.06362984329462051,-0.05670490860939026,0.03483321890234947
-0.15288077294826508,-0.25248944759368896,-0.13264237344264984,-0.14022096991539001,-0.018830157816410065
-0.056101977825164795,-0.059313733130693436,-0.0638597309589386,-0.056870780885219574,0.033255744725465775
-0.15317246317863464,-0.25278812646865845,-0.1328122615814209,-0.13969358801841736,-0.017532028257846832
-0.057320330291986465,-0.0597660169005394,-0.0637471005320549,-0.05707674100995064,0.03432771936058998
-0.15282310545444489,-0.25407087802886963,-0.13251832127571106,-0.14072299003601074,-0.018377594649791718
-0.056887585669755936,-0.060639478266239166,-0.06460488587617874,-0.05715199187397957,0.03535395488142967
-0.15273281931877136,-0.2546951174736023,-0.13300317525863647,-0.13967487215995789,-0.018473155796527863
-0.05707305297255516,-0.06155930459499359,-0.06502760946750641,-0.057429246604442596,0.03362084552645683
-0.1534259170293808,-0.25573819875717163,-0.13423427939414978,-0.1401752084493637,-0.018579764291644096
-0.05775577202439308,-0.06291911751031876,-0.06510552763938904,-0.05889517441391945,0.033872537314891815
-0.15369892120361328,-0.2557078003883362,-0.13446088135242462,-0.1398087739944458,-0.018256066367030144
-0.0581168606877327,-0.0632345899939537,-0.06464262306690216,-0.058438848704099655,0.03299562633037567
-0.1533292531967163,-0.25632593035697937,-0.13466325402259827,-0.13956011831760406,-0.01750348135828972
-0.05787675082683563,-0.06388238817453384,-0.06516371667385101,-0.05765482038259506,0.0330871120095253
-0.15356947481632233,-0.25674813985824585,-0.1352214217185974,-0.14104756712913513,-0.018887974321842194
-0.05791434645652771,-0.06474731862545013,-0.0654066801071167,-0.058545198291540146,0.03399570286273956
-0.15421395003795624,-0.2582789659500122,-0.13385652005672455,-0.14153259992599487,-0.018197543919086456
-0.058348558843135834,-0.06549254059791565,-0.06487464159727097,-0.058459822088479996,0.03281290829181671
-0.15438765287399292,-0.25847548246383667,-0.13489940762519836,-0.14141426980495453,-0.019456403329968452
-0.058949414640665054,-0.06572966277599335,-0.06459766626358032,-0.05841843783855438,0.03281180560588837
-0.15385013818740845,-0.25894713401794434,-0.13353599607944489,-0.14136788249015808,-0.018708527088165283
-0.058833688497543335,-0.06573181599378586,-0.06548766791820526,-0.05835035443305969,0.03232590854167938
-0.15398383140563965,-0.25959599018096924,-0.13374705612659454,-0.1411861777305603,-0.018377430737018585
-0.059929851442575455,-0.06689569354057312,-0.06693986058235168,-0.06009126827120781,0.031063269823789597
-0.1538582444190979,-0.2602395713329315,-0.13431128859519958,-0.14069199562072754,-0.018915876746177673
-0.06035718321800232,-0.0675402581691742,-0.06708076596260071,-0.06019953638315201,0.031075676903128624
-0.15353041887283325,-0.26010823249816895,-0.13392274081707,-0.1404452919960022,-0.018739568069577217
-0.059494152665138245,-0.06760261952877045,-0.06525330245494843,-0.06000586599111557,0.030243122950196266
-0.15424764156341553,-0.26104307174682617,-0.13415351510047913,-0.14129190146923065,-0.018682951107621193
-0.05972056835889816,-0.06768564879894257,-0.06535256654024124,-0.05992502719163895,0.03132559359073639
-0.1534361094236374,-0.26093631982803345,-0.1342470645904541,-0.14005747437477112,-0.01758100464940071
-0.05937205255031586,-0.06819190084934235,-0.0650143027305603,-0.05967388302087784,0.02988361194729805
